Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
mataffu,Sustantivo,mazo,Español,,OK
matarazzu,Sustantivo,colchón,Español,,OK
matassaru,Sustantivo,"devanadera, devanador",Español,,OK
matimàtica,Sustantivo,matemática,Español,,OK
matinu,Sustantivo,mañana (en el día),Español,,OK
matirazzu,Sustantivo,colchón,Español,,OK
matrastra,Sustantivo,"madrastra, padrastra",Español,,OK
matri,Sustantivo,madre,Español,,OK
matriarcatu,Sustantivo,matriarcado,Español,,OK
matricala,Sustantivo,"sclarea (Salvia sclarea), salvia",Italiano,,OK
matrici,Sustantivo,iglesia madre,Español,,OK
matrimoniu,Sustantivo,"matrimonio, boda",Español,,OK
matrozza,Sustantivo,madrina,Español,,OK
mattareddu,Sustantivo,"maletero, mozo, portero",Español,,OK
matticana,Sustantivo,"1. viento, 2. barquito con un mástil|pequeño barco con un mástil",Español,,OK
mattogghiu,Sustantivo,"bastón, palo",Español,,OK
mavara,Sustantivo,"bruja, maga, hechicera",Español,,OK
mavaru,Sustantivo,"brujo, mago, hechicero",Español,,OK
mavarìa,Sustantivo,"brujería, hechicería",Español,,OK
mazza,Sustantivo,"1. maza, cachiporra, porra, 2. terrón",Español,,OK
mazzamareddu,Sustantivo,"1. pesadilla, 2. demonio, 3. viento fuerte, viento violento",Español,,OK
mazzamarieddu,Sustantivo,"1. pesadilla, 2. demonio, 3. viento fuerte, viento violento",Español,,OK
mazzamaureddu,Sustantivo,"1. pesadilla, 2. demonio, 3. viento fuerte, viento violento",Español,,OK
mazzamaurieddu,Sustantivo,"1. pesadilla, 2. demonio, 3. viento fuerte, viento violento",Español,,OK
mazzapani,Sustantivo,"mazapán, almendrado",Español,,OK
mazzata,Sustantivo,"mazazo, bastonazo",Español,,OK
mazziaturi,Sustantivo,"1. herramienta con la cual se bate, 2. lugar donde se bate el lino, el cáñamo o otra planta",Español,,OK
mazzola,Sustantivo,"bastón, baqueta para tocar el tambor (baqueta de tambor)",Español,,OK
mazzu,Sustantivo,ramo (de flores),Español,,OK
mazzumaurieddu,Sustantivo,"1. pesadilla, 2. demonio, 3. viento fuerte, viento violento",Español,,OK
mbarazzu,Sustantivo,"estorbo, obstáculo",Español,,OK
mbasciata,Sustantivo,embajada,Español,,OK
mbrugghiuni,Sustantivo,"estafador, timador",Español,,OK
mbrugliuni,Sustantivo,"estafador, timador",Español,,OK
mbròcculi,Sustantivo,"comportamiento afectuoso, ademanes tiernos",Español,,OK
mbudda,Sustantivo,"ampolla, vejiga",Español,,OK
mbulanza,Sustantivo,ambulancia,Español,,OK
mbutu,Sustantivo,"embudo, envasador",Español,,OK
mecciu,Sustantivo,mecha,Español,,OK
meccu,Sustantivo,mecha,Español,,OK
meli,Sustantivo,miel,Español,,OK
memmè,Sustantivo,oveja,Español,,OK
menzannotti,Sustantivo,"medianoche, las doce de la noche",Español,,OK
menzanotti,Sustantivo,"medianoche, las doce de la noche",Español,,OK
menzijornu,Sustantivo,"mediodía, las doce del día",Español,,OK
menziornu,Sustantivo,"mediodía, las doce del día",Español,,OK
menzujornu,Sustantivo,"mediodía, las doce del día",Español,,OK
mercatu,Sustantivo,mercado,Español,,OK
mercu,Sustantivo,"1. marca (señal), 2. cicatriz",Español,,OK
merculidìa,Sustantivo,miércoles,Español,,OK
mercuridìa,Sustantivo,miércoles,Español,,OK
meriu,Sustantivo,mirlo,Español,,OK
merru,Sustantivo,mirlo,Español,,OK
mesciuni,Sustantivo,"mies, siega, cosecha",Español,,OK
meta,Sustantivo,precio establecido por la autoridad,Español,,OK
metru,Sustantivo,metro (unidad),Español,,OK
mezzanotti,Sustantivo,"medianoche, las doce de la noche",Español,,OK
mezzujornu,Sustantivo,"mediodía, las doce del día",Español,,OK
micciusa,Sustantivo,pequeña luz de noche,Español,,OK
miccu,Sustantivo,mecha,Español,,OK
miccànicu,Sustantivo,mecánico,Español,,OK
miciddu,Sustantivo,"1. gato, 2. gatito (cría de gato)",Español,,OK
midudda,Sustantivo,"médula, tuétano, meollo",Español,,OK
mieccu,Sustantivo,mecha,Español,,OK
milinciana,Sustantivo,berenjena,Español,,OK
milinzana,Sustantivo,berenjena,Español,,OK
miliuni,Sustantivo,millón,Español,,OK
millittuni,Sustantivo,pollone (spiccato per essere trapiantato),Italiano,,OK
millàfii,Sustantivo,"comportamentos amanerados, comportamentos afectados, mimos",Español,,OK
milunaru,Sustantivo,vendedor de sandías,Español,,OK
miluni,Sustantivo,"1. sandía, melón de agua, 2. melón, melón de invierno",Español,,OK
mimarìa,Sustantivo,"imitación, mimo (acción)",Español,,OK
minchia,Sustantivo,"polla, pene",Español,,OK
mincia,Sustantivo,"polla, pene",Español,,OK
minghia,Sustantivo,"polla, pene",Español,,OK
ministeri,Sustantivo,ministerios,Español,,OK
ministeru,Sustantivo,ministerio,Español,,OK
ministru,Sustantivo,ministro,Español,,OK
ministruni,Sustantivo,sopa,Español,,OK
minnè,Sustantivo,"pecho de mujer, teta (en el lenguaje de los niños)",Español,,OK
minusa,Sustantivo,"pequeño pez de río, pequeño pez de agua dulce",Español,,OK
minusedda,Sustantivo,"pequeño pez de río, pequeño pez de agua dulce",Español,,OK
minutu,Sustantivo,minuto,Español,,OK
minza,Sustantivo,bazo (anatomía),Español,,OK
minzagnu,Sustantivo,terreno entre llanura y montaña,Español,,OK
minzania,Sustantivo,dinero que se debe dar al intermediario,Español,,OK
minzogna,Sustantivo,mentira,Español,,OK
miravigghia,Sustantivo,maravilla,Español,,OK
mircatu,Sustantivo,mercado,Español,,OK
mirenna,Sustantivo,merienda,Español,,OK
miricanu,Sustantivo,americano,Español,,OK
miringiana,Sustantivo,berenjena,Español,,OK
mirrina,Sustantivo,barrena,Español,,OK
mirudda,Sustantivo,"médula, tuétano, meollo",Español,,OK
misaloru,Sustantivo,trabajador al mes,Español,,OK
misciddu,Sustantivo,"1. gato, 2. gatito (cría de gato)",Español,,OK
misciuni,Sustantivo,"mies, siega, cosecha",Español,,OK
mistizzu,Sustantivo,mestizo,Español,,OK
mitarba,Sustantivo,clemátide (Clematis vitalba),Español,,OK
mitateri,Sustantivo,"agricultor arrendatario, granjero",Español,,OK
mitati,Sustantivo,mitad,Español,,OK
mituluggìa,Sustantivo,mitología,Español,,OK
mitulugìa,Sustantivo,mitología,Español,,OK
mità,Sustantivo,mitad,Español,,OK
mizzagnu,Sustantivo,terreno entre llanura y montaña,Español,,OK
mizzania,Sustantivo,dinero que se debe dar al intermediario,Español,,OK
mizzuni,Sustantivo,colilla de cigarrillo o de cigarro,Español,,OK
mièrcuri,Sustantivo,miércoles,Español,,OK
mmarazzami,Sustantivo,"nombre colectivo para ""mmarazzu""",Español,,OK
mmarazzu,Sustantivo,"estorbo, obstáculo",Español,,OK
mmasciata,Sustantivo,embajada,Español,,OK
mmigranti,Sustantivo,inmigrante,Español,,OK
mmirnata,Sustantivo,invierno,Español,,OK
mmiròcculi,Sustantivo,"comportamiento afectuoso, ademanes tiernos",Español,,OK
mmistinu,Sustantivo,hombre que daña todo,Español,,OK
mmitu,Sustantivo,invitación,Español,,OK
mmizzigghi,Sustantivo,"melindre|melindres, ademán afectado|ademanes afectados, remilgo|remilgos",Español,,OK
mmizzigghia,Sustantivo,"melindre, ademán afectado, remilgo",Español,,OK
mmizzigghiu,Sustantivo,"melindre, ademán afectado, remilgo",Español,,OK
mmoffa,Sustantivo,"bofetada, torta",Español,,OK
mmogghiu,Sustantivo,cantidad de cosas arrolladas,Español,,OK
mmròcculi,Sustantivo,"comportamiento afectuoso, ademanes tiernos",Español,,OK
mmucca,Sustantivo,"desembocadura, boca",Español,,OK
mmuccatura,Sustantivo,"desembocadura, boca, entrada",Español,,OK
mmuccu,Sustantivo,"desembocadura, boca",Español,,OK
mmuccunata,Sustantivo,golpe en la bocca,Español,,OK
mmunnizza,Sustantivo,"inmundicia, basura|basuras",Español,,OK
mmutu,Sustantivo,"embudo, envasador",Español,,OK
mmàggini,Sustantivo,imagen,Español,,OK
mmàgini,Sustantivo,imagen,Español,,OK
moffa,Sustantivo,"bofetada, torta",Español,,OK
moksha,Sustantivo,"idioma moksha, idioma moxel",Español,,OK
molu,Sustantivo,muelle (puerto),Español,,OK
monsignuri,Sustantivo,monseñor,Español,,OK
monumentu,Sustantivo,monumento,Español,,OK
monzignuri,Sustantivo,monseñor,Español,,OK
morsu,Sustantivo,"trozo, pedazo",Español,,OK
morti,Sustantivo,muerte,Español,,OK
morvu,Sustantivo,moco (en la nariz),Español,,OK
moturi,Sustantivo,motor,Español,,OK
movimentu,Sustantivo,movimiento,Español,,OK
mpacci,Sustantivo,"trastorno, molestia",Español,,OK
mpacciu,Sustantivo,"obstáculo, impedimento, estorbo",Español,,OK
mpampillonia,Sustantivo,"jaleo, estrépito",Español,,OK
mpanata,Sustantivo,"1. pastel (salado), pasta de carne, 2. ravioli",Español,,OK
mpara,Sustantivo,"embargo, secuestro",Español,,OK
mpegu,Sustantivo,empleo,Español,,OK
mpeiu,Sustantivo,empleo,Español,,OK
mpeju,Sustantivo,empleo,Español,,OK
mperi,Sustantivo,"imperios / hacia, cerca",Español,,OK
mperiu,Sustantivo,imperio,Español,,OK
mperu,Sustantivo,imperio,Español,,OK
mpidicuddu,Sustantivo,obstáculo,Español,,OK
mpidicugghiu,Sustantivo,obstáculo,Español,,OK
mpidugghiu,Sustantivo,"obstáculo, impedimento, obstrucción, estorbo",Español,,OK
mpiegu,Sustantivo,empleo,Español,,OK
mpiri,Sustantivo,imperios,Español,,OK
mpiru,Sustantivo,imperio,Español,,OK
mprastu,Sustantivo,emplasto,Español,,OK
mprenta,Sustantivo,empresa,Español,,OK
mprisa,Sustantivo,empresa,Español,,OK
mpudda,Sustantivo,"ampolla, vejiga",Español,,OK
muccu,Sustantivo,moco (en la nariz),Español,,OK
muciddu,Sustantivo,"1. gato, 2. gatito (cría de gato)",Español,,OK
muddalora,Sustantivo,parte blanda de la cabeza de los niñitos,Español,,OK
mudidduni,Sustantivo,médula,Español,,OK
mudinisi,Sustantivo,modenés / dialecto modenés,Español,,OK
muffulutu,Sustantivo,paffuto,Italiano,,OK
mufruni,Sustantivo,muflón,Español,,OK
muggheri,Sustantivo,"1. mujer, 2. sposa",Español,,OK
mugghieri,Sustantivo,"1. mujer, 2. sposa",Español,,OK
muglieri,Sustantivo,"1. mujer, 2. sposa",Español,,OK
mulaccia,Sustantivo,"obstinación, testarudez, cabezonería",Español,,OK
muldavu,Sustantivo,moldavo / idioma moldavo,Español,,OK
mulettu,Sustantivo,mújol (Mugil cephalus),Español,,OK
mulignu,Sustantivo,cencerro de mulo,Español,,OK
mulinciana,Sustantivo,berenjena,Español,,OK
mulinigghiu,Sustantivo,molinillo de café,Español,,OK
mulinu,Sustantivo,molino,Español,,OK
mulinzana,Sustantivo,berenjena,Español,,OK
mulletta,Sustantivo,muleta,Español,,OK
mulunaru,Sustantivo,vendedor de sandías,Español,,OK
muluni,Sustantivo,"1. sandía, melón de agua, 2. melón, melón de invierno",Español,,OK
muna,Sustantivo,"cercopiteco mona (Cercopithecus mona), simio",Español,,OK
mundi,Sustantivo,mundos,Español,,OK
munita,Sustantivo,"moneda, pieza",Español,,OK
munitola,Sustantivo,"calderilla (dinero), suelto (dinero)",Español,,OK
munni,Sustantivo,mundos,Español,,OK
munnizza,Sustantivo,"inmundicia, basura|basuras",Español,,OK
munseddu,Sustantivo,montón,Español,,OK
munsignuri,Sustantivo,monseñor,Español,,OK
muntagna,Sustantivo,montaña,Español,,OK
muntarozzu,Sustantivo,"montículo, montón",Español,,OK
muntata,Sustantivo,subida,Español,,OK
munti,Sustantivo,monte,Español,,OK
muntunarìa,Sustantivo,"cabezonería, testarudez, obstinación",Español,,OK
muntuni,Sustantivo,carnero,Español,,OK
munumentu,Sustantivo,monumento,Español,,OK
munzeddu,Sustantivo,montón,Español,,OK
munzieddu,Sustantivo,montón,Español,,OK
munzignuri,Sustantivo,monseñor,Español,,OK
muorti,Sustantivo,muerte,Español,,OK
muorvu,Sustantivo,moco (en la nariz),Español,,OK
muracca,Sustantivo,muro bajo para delimitar,Español,,OK
murdavu,Sustantivo,moldavo / idioma moldavo,Español,,OK
murfìa,Sustantivo,tipo de enfermedad que hace cambiar la cara,Español,,OK
murina,Sustantivo,morena,Español,,OK
murinisi,Sustantivo,modenés / dialecto modenés,Español,,OK
murriti,Sustantivo,"hemorroides|hemorroídes, almorranas",Español,,OK
murseddu,Sustantivo,parche (para la ropa),Español,,OK
murtadella,Sustantivo,mortadella,Español,,OK
murtaru,Sustantivo,almirez (con pilón o machaca o maja),Español,,OK
murtatella,Sustantivo,mortadella,Español,,OK
murtidda,Sustantivo,"mirto de Bravante, mirto de turbera (Myrica gale)",Español,,OK
muschittera,Sustantivo,mosquitero,Español,,OK
muschittu,Sustantivo,mosquito (Culex pipiens),Español,,OK
musciddu,Sustantivo,"1. gato, 2. gatito (cría de gato)",Español,,OK
museu,Sustantivo,museo,Español,,OK
musioni,Sustantivo,"moción, movimiento",Español,,OK
mussali,Sustantivo,bozal,Español,,OK
mussili,Sustantivo,bozal,Español,,OK
mustazzi,Sustantivo,bigotes,Español,,OK
mustu,Sustantivo,mosto,Español,,OK
mutanna,Sustantivo,braga,Español,,OK
mutanni,Sustantivo,bragas,Español,,OK
mutuperiu,Sustantivo,vituperio,Español,,OK
muturi,Sustantivo,motor,Español,,OK
muvimentu,Sustantivo,movimiento,Español,,OK
muvumentu,Sustantivo,movimiento,Español,,OK
muzzicuni,Sustantivo,"mordedura, mordisco",Español,,OK
muzzuni,Sustantivo,colilla de cigarrillo o de cigarro,Español,,OK
màliva,Sustantivo,malva común (Malva sylvestris),Español,,OK
màmmulu,Sustantivo,bebé,Español,,OK
mànnara,Sustantivo,manada,Español,,OK
mànnira,Sustantivo,manada,Español,,OK
màrgini,Sustantivo,margen,Español,,OK
màrmaru,Sustantivo,mármol,Español,,OK
màrmiru,Sustantivo,mármol,Español,,OK
màrmuru,Sustantivo,mármol,Español,,OK
màscara,Sustantivo,"máscara, careta",Español,,OK
màschira,Sustantivo,"máscara, careta",Español,,OK
màsculu,Sustantivo,macho,Español,,OK
màssimu,Sustantivo,máximo / máximo,Español,,OK
màssumu,Sustantivo,máximo / máximo,Español,,OK
màusu,Sustantivo,peñasco,Español,,OK
màuta,Sustantivo,fango,Español,,OK
mèdicu,Sustantivo,"doctor, médico",Español,,OK
mèrcuri,Sustantivo,miércoles,Español,,OK
mèritu,Sustantivo,mérito,Español,,OK
mèrulu,Sustantivo,mirlo,Español,,OK
mèrutu,Sustantivo,mérito,Español,,OK
mèusa,Sustantivo,bazo (anatomía),Español,,OK
mìnimu,Sustantivo,mínimo / mínimo,Español,,OK
mìnumu,Sustantivo,mínimo / mínimo,Español,,OK
mìscula,Sustantivo,mezcla,Español,,OK
mòccaru,Sustantivo,moco (en la nariz),Español,,OK
mòngulu,Sustantivo,mongol / idioma mongol,Español,,OK
mùffulu,Sustantivo,paffuto,Italiano,,OK
mùrmuru,Sustantivo,"murmullo, susurro",Español,,OK
mùsculu,Sustantivo,músculo,Español,,OK
naca,Sustantivo,cuna (cama para el niño),Español,,OK
nacalora,Sustantivo,"1. cuna (cama para el niño), 2. columpio",Español,,OK
nachitizzonna,Sustantivo,balanceo,Español,,OK
naghieri,Sustantivo,"conductor de barco, pilota de barco",Español,,OK
nahuatl,Sustantivo,idioma nahuatl,Español,,OK
nanna,Sustantivo,abuela,Español,,OK
nannata,Sustantivo,peces muy pequeños,Español,,OK
nannava,Sustantivo,bisabuela,Español,,OK
nannavu,Sustantivo,bisabuelo,Español,,OK
nannu,Sustantivo,abuelo,Español,,OK
nannàvulu,Sustantivo,bisabuelo,Español,,OK
napulitanu,Sustantivo,napolitano / idioma napolitano / napoletano,Español,,OK
naspa,Sustantivo,"devanadera, devanador",Español,,OK
nastru,Sustantivo,cinta,Español,,OK
nataturi,Sustantivo,nadador,Español,,OK
nauruanu,Sustantivo,idioma nauruano,Español,,OK
navetta,Sustantivo,barquito para el incienso,Español,,OK
navi,Sustantivo,barco,Español,,OK
navicazioni,Sustantivo,navegación,Español,,OK
navicazzioni,Sustantivo,navegación,Español,,OK
navieri,Sustantivo,"conductor de barco, pilota de barco",Español,,OK
navigazioni,Sustantivo,navegación,Español,,OK
navigazzioni,Sustantivo,navegación,Español,,OK
ncannara,Sustantivo,"1. terreno pantanoso donde crecen cañas, 2. cañas trenzadas",Español,,OK
ncantu,Sustantivo,encanto,Español,,OK
ncegnu,Sustantivo,"ingenio (antiguamente: engeño), talento",Español,,OK
nchiusera,Sustantivo,barrera de cañas trenzadas para capturar peces,Español,,OK
nciacata,Sustantivo,pavimentación hecha con piedras,Español,,OK
nciacatu,Sustantivo,pavimentación hecha con piedras,Español,,OK
nciacatura,Sustantivo,pavimentación hecha con piedras,Español,,OK
ncidda,Sustantivo,anguila,Español,,OK
nciddi,Sustantivo,anguilas,Español,,OK
ncidenti,Sustantivo,accidente,Español,,OK
ncigneri,Sustantivo,ingeniero,Español,,OK
ncinagghia,Sustantivo,"ingle, parte anterior de los muslos",Español,,OK
ncontru,Sustantivo,encuentro,Español,,OK
ncrispa,Sustantivo,"pliegue, doblez",Español,,OK
ncruciamentu,Sustantivo,cruce,Español,,OK
ncùina,Sustantivo,yunque,Español,,OK
ncùnia,Sustantivo,yunque,Español,,OK
ndirizzu,Sustantivo,dirección,Español,,OK
ndivinagghia,Sustantivo,"adivinanza, acertijo",Español,,OK
ndivìduu,Sustantivo,individuo,Español,,OK
ndrizzu,Sustantivo,dirección,Español,,OK
ndustria,Sustantivo,industria,Español,,OK
negoziu,Sustantivo,tienda,Español,,OK
negozziu,Sustantivo,tienda,Español,,OK
nemicu,Sustantivo,enemigo,Español,,OK
nerbu,Sustantivo,nervio,Español,,OK
nervu,Sustantivo,nervio,Español,,OK
neu,Sustantivo,neón,Español,,OK
neutrini,Sustantivo,neutrinos,Español,,OK
neutrinu,Sustantivo,neutrino,Español,,OK
nfama,Sustantivo,infamia,Español,,OK
nfamia,Sustantivo,infamia,Español,,OK
nfanfaricchiu,Sustantivo,ragazzo vivace,Italiano,,OK
nfanfarricchiu,Sustantivo,ragazzo vivace,Italiano,,OK
nfanfonia,Sustantivo,mentira,Español,,OK
nfanta,Sustantivo,camarera,Español,,OK
nfernu,Sustantivo,infierno,Español,,OK
nfezioni,Sustantivo,infección,Español,,OK
nfezzioni,Sustantivo,infección,Español,,OK
nfirmarìa,Sustantivo,enfermería,Español,,OK
nfizioni,Sustantivo,infección,Español,,OK
nfizzioni,Sustantivo,infección,Español,,OK
nfluenza,Sustantivo,influencia,Español,,OK
nfruenza,Sustantivo,influencia,Español,,OK
nfurmazioni,Sustantivo,información,Español,,OK
nfurmazzioni,Sustantivo,información,Español,,OK
nfurra,Sustantivo,"1. funda, forro, 2. funda de almohada, 3. secreto",Español,,OK
nfànfaru,Sustantivo,pez piloto (Naucrates ductor),Español,,OK
ngaffa,Sustantivo,pequeños cordones atados a la red para atrapar aves,Español,,OK
nganga,Sustantivo,comida,Español,,OK
ngannalarruni,Sustantivo,guimbarda (instrumento),Español,,OK
ngannu,Sustantivo,engaño,Español,,OK
ngargiola,Sustantivo,"cárcel, prisión",Español,,OK
ngegnu,Sustantivo,"ingenio (antiguamente: engeño), talento",Español,,OK
nghidda,Sustantivo,anguila,Español,,OK
nghiddi,Sustantivo,anguilas,Español,,OK
nghinghirìa,Sustantivo,"niñería, cosas de niños",Español,,OK
nghirra,Sustantivo,altercado,Español,,OK
nghisi,Sustantivo,inglés / idioma inglés / inglés,Español,,OK
ngigneri,Sustantivo,ingeniero,Español,,OK
nginagghia,Sustantivo,"ingle, parte anterior de los muslos",Español,,OK
nglisi,Sustantivo,inglés / idioma inglés / inglés,Español,,OK
nglissi,Sustantivo,eclipse,Español,,OK
ngranciata,Sustantivo,acción de dorar (la comida),Español,,OK
ngregna,Sustantivo,crines de caballo,Español,,OK
ngrisi amiricanu,Sustantivo,"dialecto americano, dialecto inglés americano",Español,,OK
ngrisi miricanu,Sustantivo,"dialecto americano, dialecto inglés americano",Español,,OK
ngrispa,Sustantivo,"pliegue, doblez",Español,,OK
nguaggiu,Sustantivo,"noviazgo oficial, esponsales oficiales",Español,,OK
nguaiamentu,Sustantivo,"noviazgo, esponsales (burlón)",Español,,OK
nguajamentu,Sustantivo,"noviazgo, esponsales (burlón)",Español,,OK
nguantera,Sustantivo,bandeja,Español,,OK
nguantu,Sustantivo,1. guante,Español,,OK
ngulatura,Sustantivo,"pliegue de la rodilla, ángulo de la rodilla",Español,,OK
ngusciu,Sustantivo,angustia,Español,,OK
ngustia,Sustantivo,angustia,Español,,OK
nica,Sustantivo,pequeña / muchacha,Español,,OK
nichi,Sustantivo,pequeños / muchachos / pequeñas / muchachas,Español,,OK
nicoziu,Sustantivo,tienda,Español,,OK
nicozziu,Sustantivo,tienda,Español,,OK
nicu,Sustantivo,pequeño / muchacho,Español,,OK
niegnu,Sustantivo,"ingenio (antiguamente: engeño), talento",Español,,OK
