Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
iàpriri,Verbo,abrir,Español,"iàpru, iàpri, iàpri, iàprimu, iàpriti, iàprinu, iàprii, iàpristi, iàprìu, iàprìmuru, iàprìstivu, iàprìranu",OK
ièrrimu,Verbo,"1. vagabundo, errante, 2. perezoso",Español,,OK
ièssiri,Verbo,"ser, estar",Español,"ièssu, ièssi, ièssi, ièssimu, ièssiti, ièssinu, ièssii, ièssisti, ièssìu, ièssìmuru, ièssìstivu, ièssìranu",OK
iùiri,Verbo,cerrar,Español,"iùu, iùi, iùi, iùimu, iùiti, iùinu, iùii, iùisti, iùìu, iùìmuru, iùìstivu, iùìranu",OK
iùnciri,Verbo,"1. llegar; 2. unir, juntar",Español,"iùncu, iùnci, iùnci, iùncimu, iùnciti, iùncinu, iùncii, iùncisti, iùncìu, iùncìmuru, iùncìstivu, iùncìranu",OK
japrutu,Verbo,abierto,Español,,OK
jastimari,Verbo,"imprecar, maldecir",Español,"jastimu, jastimas, jastima, jastimamu, jastimati, jastimanu, jastimai, jastimasti, jastimau, jastimàmuru, jastimàstivu, jastimàranu",OK
jastimiari,Verbo,"imprecar, maldecir",Español,"jastimiu, jastimias, jastimia, jastimiamu, jastimiati, jastimianu, jastimiai, jastimiasti, jastimiau, jastimiàmuru, jastimiàstivu, jastimiàranu",OK
jilari,Verbo,helar,Español,"jilu, jilas, jila, jilamu, jilati, jilanu, jilai, jilasti, jilau, jilàmuru, jilàstivu, jilàranu",OK
jiniari,Verbo,"nitrire, annitrire",Italiano,"jiniu, jinias, jinia, jiniamu, jiniati, jinianu, jiniai, jiniasti, jiniau, jiniàmuru, jiniàstivu, jiniàranu",OK
jiri,Verbo,ir,Español,"ju, ji, ji, jimu, jiti, jinu, jii, jisti, jìu, jìmuru, jìstivu, jìranu",OK
jisari,Verbo,levantar,Español,"jisu, jisas, jisa, jisamu, jisati, jisanu, jisai, jisasti, jisau, jisàmuru, jisàstivu, jisàranu",OK
jittari,Verbo,"tirar, lanzar",Español,"jittu, jittas, jitta, jittamu, jittati, jittanu, jittai, jittasti, jittau, jittàmuru, jittàstivu, jittàranu",OK
jittata,Verbo,tirada,Español,,OK
jittatu,Verbo,tirado,Español,,OK
jttari,Verbo,"tirar, lanzar",Español,"jttu, jttas, jtta, jttamu, jttati, jttanu, jttai, jttasti, jttau, jttàmuru, jttàstivu, jttàranu",OK
jucari,Verbo,jugar,Español,"jucu, jucas, juca, jucamu, jucati, jucanu, jucai, jucasti, jucau, jucàmuru, jucàstivu, jucàranu",OK
judicari,Verbo,juzgar,Español,"judicu, judicas, judica, judicamu, judicati, judicanu, judicai, judicasti, judicau, judicàmuru, judicàstivu, judicàranu",OK
jàpriri,Verbo,abrir,Español,"jàpru, jàpri, jàpri, jàprimu, jàpriti, jàprinu, jàprii, jàpristi, jàprìu, jàprìmuru, jàprìstivu, jàprìranu",OK
jèrrimu,Verbo,"1. vagabundo, errante, 2. perezoso",Español,,OK
jèssiri,Verbo,"ser, estar",Español,"jèssu, jèssi, jèssi, jèssimu, jèssiti, jèssinu, jèssii, jèssisti, jèssìu, jèssìmuru, jèssìstivu, jèssìranu",OK
jìnchiri,Verbo,"rellenar, henchir",Español,"jìnchu, jìnchi, jìnchi, jìnchimu, jìnchiti, jìnchinu, jìnchii, jìnchisti, jìnchìu, jìnchìmuru, jìnchìstivu, jìnchìranu",OK
jùiri,Verbo,cerrar,Español,"jùu, jùi, jùi, jùimu, jùiti, jùinu, jùii, jùisti, jùìu, jùìmuru, jùìstivu, jùìranu",OK
jùjiri,Verbo,cerrar,Español,"jùju, jùji, jùji, jùjimu, jùjiti, jùjinu, jùjii, jùjisti, jùjìu, jùjìmuru, jùjìstivu, jùjìranu",OK
jùnciri,Verbo,"1. llegar; 2. unir, juntar",Español,"jùncu, jùnci, jùnci, jùncimu, jùnciti, jùncinu, jùncii, jùncisti, jùncìu, jùncìmuru, jùncìstivu, jùncìranu",OK
lagnusu,Verbo,perezoso,Español,,OK
lamintatu,Verbo,"lamentado, quejado",Español,,OK
lamintiatu,Verbo,"lamentado, quejado",Español,,OK
lamintiàrisi,Verbo,"lamentarse, quejarse",Español,,OK
lamintàrisi,Verbo,"lamentarse, quejarse, 2. gemir",Español,,OK
lampari,Verbo,"scagliare (lanciare, gettare)",Italiano,"lampu, lampas, lampa, lampamu, lampati, lampanu, lampai, lampasti, lampau, lampàmuru, lampàstivu, lampàranu",OK
lanzari,Verbo,vomitar,Español,"lanzu, lanzas, lanza, lanzamu, lanzati, lanzanu, lanzai, lanzasti, lanzau, lanzàmuru, lanzàstivu, lanzàranu",OK
lanzusu,Verbo,"svenevole, affettato",Italiano,,OK
laqueari,Verbo,angustiare,Italiano,"laqueu, laqueas, laquea, laqueamu, laqueati, laqueanu, laqueai, laqueasti, laqueau, laqueàmuru, laqueàstivu, laqueàranu",OK
lassari,Verbo,dejar,Español,"lassu, lassas, lassa, lassamu, lassati, lassanu, lassai, lassasti, lassau, lassàmuru, lassàstivu, lassàranu",OK
laudari,Verbo,"alabar, laudar, glorificar",Español,"laudu, laudas, lauda, laudamu, laudati, laudanu, laudai, laudasti, laudau, laudàmuru, laudàstivu, laudàranu",OK
laudatu,Verbo,"alabado, laudado, glorificado",Español,,OK
lavari,Verbo,lavar,Español,"lavu, lavas, lava, lavamu, lavati, lavanu, lavai, lavasti, lavau, lavàmuru, lavàstivu, lavàranu",OK
liari,Verbo,atar,Español,"liu, lias, lia, liamu, liati, lianu, liai, liasti, liau, liàmuru, liàstivu, liàranu",OK
licinnari,Verbo,logorarsi (detto di stoffe),Italiano,"licinnu, licinnas, licinna, licinnamu, licinnati, licinnanu, licinnai, licinnasti, licinnau, licinnàmuru, licinnàstivu, licinnàranu",OK
ligari,Verbo,atar,Español,"ligu, ligas, liga, ligamu, ligati, liganu, ligai, ligasti, ligau, ligàmuru, ligàstivu, ligàranu",OK
liggiri,Verbo,leer,Español,"liggu, liggi, liggi, liggimu, liggiti, ligginu, liggii, liggisti, liggìu, liggìmuru, liggìstivu, liggìranu",OK
liiri,Verbo,leer,Español,"liu, lii, lii, liimu, liiti, liinu, liii, liisti, liìu, liìmuru, liìstivu, liìranu",OK
lijari,Verbo,atar,Español,"liju, lijas, lija, lijamu, lijati, lijanu, lijai, lijasti, lijau, lijàmuru, lijàstivu, lijàranu",OK
livannu,Verbo,excepto,Español,,OK
livari,Verbo,quitar,Español,"livu, livas, liva, livamu, livati, livanu, livai, livasti, livau, livàmuru, livàstivu, livàranu",OK
llìnchiri,Verbo,llenar,Español,"llìnchu, llìnchi, llìnchi, llìnchimu, llìnchiti, llìnchinu, llìnchii, llìnchisti, llìnchìu, llìnchìmuru, llìnchìstivu, llìnchìranu",OK
lucenti,Verbo,"reluciente, brillante",Español,,OK
ludari,Verbo,"alabar, laudar, glorificar",Español,"ludu, ludas, luda, ludamu, ludati, ludanu, ludai, ludasti, ludau, ludàmuru, ludàstivu, ludàranu",OK
ludatu,Verbo,"alabado, laudado, glorificado",Español,,OK
luttari,Verbo,luchar,Español,"luttu, luttas, lutta, luttamu, luttati, luttanu, luttai, luttasti, luttau, luttàmuru, luttàstivu, luttàranu",OK
lèggiri,Verbo,leer,Español,"lèggu, lèggi, lèggi, lèggimu, lèggiti, lègginu, lèggii, lèggisti, lèggìu, lèggìmuru, lèggìstivu, lèggìranu",OK
lèiri,Verbo,leer,Español,"lèu, lèi, lèi, lèimu, lèiti, lèinu, lèii, lèisti, lèìu, lèìmuru, lèìstivu, lèìranu",OK
lèrcamu,Verbo,"1. vagabundo, errante, 2. perezoso",Español,,OK
lùciri,Verbo,"relucir, brillar",Español,"lùcu, lùci, lùci, lùcimu, lùciti, lùcinu, lùcii, lùcisti, lùcìu, lùcìmuru, lùcìstivu, lùcìranu",OK
maciari,Verbo,smagrire,Italiano,"maciu, macias, macia, maciamu, maciati, macianu, maciai, maciasti, maciau, maciàmuru, maciàstivu, maciàranu",OK
macicari,Verbo,masticare,Italiano,"macicu, macicas, macica, macicamu, macicati, macicanu, macicai, macicasti, macicau, macicàmuru, macicàstivu, macicàranu",OK
magagghiari,Verbo,"battere fortemente, maltrattare",Italiano,"magagghiu, magagghias, magagghia, magagghiamu, magagghiati, magagghianu, magagghiai, magagghiasti, magagghiau, magagghiàmuru, magagghiàstivu, magagghiàranu",OK
magniari,Verbo,"darsi arie, credersi grande",Italiano,"magniu, magnias, magnia, magniamu, magniati, magnianu, magniai, magniasti, magniau, magniàmuru, magniàstivu, magniàranu",OK
maisari,Verbo,far la maggese,Italiano,"maisu, maisas, maisa, maisamu, maisati, maisanu, maisai, maisasti, maisau, maisàmuru, maisàstivu, maisàranu",OK
malanchicari,Verbo,mal avventurarsi,Italiano,"malanchicu, malanchicas, malanchica, malanchicamu, malanchicati, malanchicanu, malanchicai, malanchicasti, malanchicau, malanchicàmuru, malanchicàstivu, malanchicàranu",OK
maldiri,Verbo,maldecir,Español,"maldu, maldi, maldi, maldimu, malditi, maldinu, maldii, maldisti, maldìu, maldìmuru, maldìstivu, maldìranu",OK
malidiri,Verbo,maldecir,Español,"malidu, malidi, malidi, malidimu, maliditi, malidinu, malidii, malidisti, malidìu, malidìmuru, malidìstivu, malidìranu",OK
maliriri,Verbo,maldecir,Español,"maliru, maliri, maliri, malirimu, maliriti, malirinu, malirii, maliristi, malirìu, malirìmuru, malirìstivu, malirìranu",OK
maltrattari,Verbo,maltratar,Español,"maltrattu, maltrattas, maltratta, maltrattamu, maltrattati, maltrattanu, maltrattai, maltrattasti, maltrattau, maltrattàmuru, maltrattàstivu, maltrattàranu",OK
malucchiari,Verbo,tenere a bada con arte,Italiano,"malucchiu, malucchias, malucchia, malucchiamu, malucchiati, malucchianu, malucchiai, malucchiasti, malucchiau, malucchiàmuru, malucchiàstivu, malucchiàranu",OK
malèrramu,Verbo,"1. vagabundo, errante, 2. perezoso",Español,,OK
mancanti,Verbo,faltante,Español,,OK
manciari,Verbo,comer,Español,"manciu, mancias, mancia, manciamu, manciati, mancianu, manciai, manciasti, manciau, manciàmuru, manciàstivu, manciàranu",OK
manciariari,Verbo,mangiare spesso,Italiano,"manciariu, manciarias, manciaria, manciariamu, manciariati, manciarianu, manciariai, manciariasti, manciariau, manciariàmuru, manciariàstivu, manciariàranu",OK
manciuniari,Verbo,mangiare spesso,Italiano,"manciuniu, manciunias, manciunia, manciuniamu, manciuniati, manciunianu, manciuniai, manciuniasti, manciuniau, manciuniàmuru, manciuniàstivu, manciuniàranu",OK
mandari,Verbo,"enviar, mandar",Español,"mandu, mandas, manda, mandamu, mandati, mandanu, mandai, mandasti, mandau, mandàmuru, mandàstivu, mandàranu",OK
mandriari,Verbo,"ridurre a quadrato un pezzo di terra, per impiantarvi la vigna",Italiano,"mandriu, mandrias, mandria, mandriamu, mandriati, mandrianu, mandriai, mandriasti, mandriau, mandriàmuru, mandriàstivu, mandriàranu",OK
mangiari,Verbo,comer,Español,"mangiu, mangias, mangia, mangiamu, mangiati, mangianu, mangiai, mangiasti, mangiau, mangiàmuru, mangiàstivu, mangiàranu",OK
maniari,Verbo,maneggiare,Italiano,"maniu, manias, mania, maniamu, maniati, manianu, maniai, maniasti, maniau, maniàmuru, maniàstivu, maniàranu",OK
mannari,Verbo,"enviar, mandar",Español,"mannu, mannas, manna, mannamu, mannati, mannanu, mannai, mannasti, mannau, mannàmuru, mannàstivu, mannàranu",OK
marammari,Verbo,"mettere in disordine, ingombrare, mettere tutto sossopra",Italiano,"marammu, marammas, maramma, marammamu, marammati, marammanu, marammai, marammasti, marammau, marammàmuru, marammàstivu, marammàranu",OK
marammiàrisi,Verbo,"darsi da fare, muoversi per ottenere qualcosa",Italiano,,OK
marcari,Verbo,marcar,Español,"marcu, marcas, marca, marcamu, marcati, marcanu, marcai, marcasti, marcau, marcàmuru, marcàstivu, marcàranu",OK
marchiggiari,Verbo,imbrogliare,Italiano,"marchiggiu, marchiggias, marchiggia, marchiggiamu, marchiggiati, marchiggianu, marchiggiai, marchiggiasti, marchiggiau, marchiggiàmuru, marchiggiàstivu, marchiggiàranu",OK
marcia,Verbo,marcha,Español,,OK
marciari,Verbo,"andar, caminar",Español,"marciu, marcias, marcia, marciamu, marciati, marcianu, marciai, marciasti, marciau, marciàmuru, marciàstivu, marciàranu",OK
mardiri,Verbo,maldecir,Español,"mardu, mardi, mardi, mardimu, marditi, mardinu, mardii, mardisti, mardìu, mardìmuru, mardìstivu, mardìranu",OK
maritari,Verbo,hacer casar,Español,"maritu, maritas, marita, maritamu, maritati, maritanu, maritai, maritasti, maritau, maritàmuru, maritàstivu, maritàranu",OK
maritatu,Verbo,casado,Español,,OK
maritàrisi,Verbo,casarse,Español,,OK
marmugghiari,Verbo,impigliarsi,Italiano,"marmugghiu, marmugghias, marmugghia, marmugghiamu, marmugghiati, marmugghianu, marmugghiai, marmugghiasti, marmugghiau, marmugghiàmuru, marmugghiàstivu, marmugghiàranu",OK
marriddiari,Verbo,cavillare,Italiano,"marriddiu, marriddias, marriddia, marriddiamu, marriddiati, marriddianu, marriddiai, marriddiasti, marriddiau, marriddiàmuru, marriddiàstivu, marriddiàranu",OK
marturiari,Verbo,suonare a morto,Italiano,"marturiu, marturias, marturia, marturiamu, marturiati, marturianu, marturiai, marturiasti, marturiau, marturiàmuru, marturiàstivu, marturiàranu",OK
marziari,Verbo,essere incostante,Italiano,"marziu, marzias, marzia, marziamu, marziati, marzianu, marziai, marziasti, marziau, marziàmuru, marziàstivu, marziàranu",OK
mascariari,Verbo,"tingere, macchiare di nero, scarabocchiare",Italiano,"mascariu, mascarias, mascaria, mascariamu, mascariati, mascarianu, mascariai, mascariasti, mascariau, mascariàmuru, mascariàstivu, mascariàranu",OK
maschiari,Verbo,sparare mortaretti,Italiano,"maschiu, maschias, maschia, maschiamu, maschiati, maschianu, maschiai, maschiasti, maschiau, maschiàmuru, maschiàstivu, maschiàranu",OK
masticari,Verbo,masticare,Italiano,"masticu, masticas, mastica, masticamu, masticati, masticanu, masticai, masticasti, masticau, masticàmuru, masticàstivu, masticàranu",OK
mattiari,Verbo,punteggiare finemente le figure cesellate con un ferrettino rosso,Italiano,"mattiu, mattias, mattia, mattiamu, mattiati, mattianu, mattiai, mattiasti, mattiau, mattiàmuru, mattiàstivu, mattiàranu",OK
mattumari,Verbo,opprimere,Italiano,"mattumu, mattumas, mattuma, mattumamu, mattumati, mattumanu, mattumai, mattumasti, mattumau, mattumàmuru, mattumàstivu, mattumàranu",OK
mautiari,Verbo,camminare nella mota,Italiano,"mautiu, mautias, mautia, mautiamu, mautiati, mautianu, mautiai, mautiasti, mautiau, mautiàmuru, mautiàstivu, mautiàranu",OK
mazzacani,Verbo,piedra,Español,,OK
mazzamurru,Verbo,"tritume del biscotto, usato un tempo a bordo",Italiano,,OK
mazzariari,Verbo,"barcollare, oscillare",Italiano,"mazzariu, mazzarias, mazzaria, mazzariamu, mazzariati, mazzarianu, mazzariai, mazzariasti, mazzariau, mazzariàmuru, mazzariàstivu, mazzariàranu",OK
mazziari,Verbo,"bastonare, battere, mazziare (percuotere, bastonare)",Italiano,"mazziu, mazzias, mazzia, mazziamu, mazziati, mazzianu, mazziai, mazziasti, mazziau, mazziàmuru, mazziàstivu, mazziàranu",OK
mbabbaniri,Verbo,volverse tonto,Español,"mbabbanu, mbabbani, mbabbani, mbabbanimu, mbabbaniti, mbabbaninu, mbabbanii, mbabbanisti, mbabbanìu, mbabbanìmuru, mbabbanìstivu, mbabbanìranu",OK
mbaciliri,Verbo,ottenebrarsi e non discernere (detto della mente dell'uomo),Italiano,"mbacilu, mbacili, mbacili, mbacilimu, mbaciliti, mbacilinu, mbacilii, mbacilisti, mbacilìu, mbacilìmuru, mbacilìstivu, mbacilìranu",OK
mbaddari,Verbo,envolver en forma de pelota,Español,"mbaddu, mbaddas, mbadda, mbaddamu, mbaddati, mbaddanu, mbaddai, mbaddasti, mbaddau, mbaddàmuru, mbaddàstivu, mbaddàranu",OK
mbadducchiri,Verbo,"istupidire, rimbecillire",Italiano,"mbadducchu, mbadducchi, mbadducchi, mbadducchimu, mbadducchiti, mbadducchinu, mbadducchii, mbadducchisti, mbadducchìu, mbadducchìmuru, mbadducchìstivu, mbadducchìranu",OK
mbaddunari,Verbo,avvallare,Italiano,"mbaddunu, mbaddunas, mbadduna, mbaddunamu, mbaddunati, mbaddunanu, mbaddunai, mbaddunasti, mbaddunau, mbaddunàmuru, mbaddunàstivu, mbaddunàranu",OK
mbaittari,Verbo,"trar fuori il pelo dai panni, arricciare",Italiano,"mbaittu, mbaittas, mbaitta, mbaittamu, mbaittati, mbaittanu, mbaittai, mbaittasti, mbaittau, mbaittàmuru, mbaittàstivu, mbaittàranu",OK
mbarbulari,Verbo,abbarbicare,Italiano,"mbarbulu, mbarbulas, mbarbula, mbarbulamu, mbarbulati, mbarbulanu, mbarbulai, mbarbulasti, mbarbulau, mbarbulàmuru, mbarbulàstivu, mbarbulàranu",OK
mbargari,Verbo,ostacolare,Italiano,"mbargu, mbargas, mbarga, mbargamu, mbargati, mbarganu, mbargai, mbargasti, mbargau, mbargàmuru, mbargàstivu, mbargàranu",OK
mbausari,Verbo,legare (il bestiame),Italiano,"mbausu, mbausas, mbausa, mbausamu, mbausati, mbausanu, mbausai, mbausasti, mbausau, mbausàmuru, mbausàstivu, mbausàranu",OK
mbazari,Verbo,impugnare,Italiano,"mbazu, mbazas, mbaza, mbazamu, mbazati, mbazanu, mbazai, mbazasti, mbazau, mbazàmuru, mbazàstivu, mbazàranu",OK
mbiciari,Verbo,"impeciare, impegolare",Italiano,"mbiciu, mbicias, mbicia, mbiciamu, mbiciati, mbicianu, mbiciai, mbiciasti, mbiciau, mbiciàmuru, mbiciàstivu, mbiciàranu",OK
mbiddari,Verbo,incollare,Italiano,"mbiddu, mbiddas, mbidda, mbiddamu, mbiddati, mbiddanu, mbiddai, mbiddasti, mbiddau, mbiddàmuru, mbiddàstivu, mbiddàranu",OK
mbiliri,Verbo,"macchinare, ordire",Italiano,"mbilu, mbili, mbili, mbilimu, mbiliti, mbilinu, mbilii, mbilisti, mbilìu, mbilìmuru, mbilìstivu, mbilìranu",OK
mbisitari,Verbo,llevar luto,Español,"mbisitu, mbisitas, mbisita, mbisitamu, mbisitati, mbisitanu, mbisitai, mbisitasti, mbisitau, mbisitàmuru, mbisitàstivu, mbisitàranu",OK
mbisitàrisi,Verbo,vestirse de luto,Español,,OK
mbittari,Verbo,fare di nuovo,Italiano,"mbittu, mbittas, mbitta, mbittamu, mbittati, mbittanu, mbittai, mbittasti, mbittau, mbittàmuru, mbittàstivu, mbittàranu",OK
mbrazzari,Verbo,abrazar,Español,"mbrazzu, mbrazzas, mbrazza, mbrazzamu, mbrazzati, mbrazzanu, mbrazzai, mbrazzasti, mbrazzau, mbrazzàmuru, mbrazzàstivu, mbrazzàranu",OK
mbrucari,Verbo,infinocchiare,Italiano,"mbrucu, mbrucas, mbruca, mbrucamu, mbrucati, mbrucanu, mbrucai, mbrucasti, mbrucau, mbrucàmuru, mbrucàstivu, mbrucàranu",OK
mbrucchiari,Verbo,"accestire, venir su con rigoglio",Italiano,"mbrucchiu, mbrucchias, mbrucchia, mbrucchiamu, mbrucchiati, mbrucchianu, mbrucchiai, mbrucchiasti, mbrucchiau, mbrucchiàmuru, mbrucchiàstivu, mbrucchiàranu",OK
mbrucculiari,Verbo,vezzeggiare,Italiano,"mbrucculiu, mbrucculias, mbrucculia, mbrucculiamu, mbrucculiati, mbrucculianu, mbrucculiai, mbrucculiasti, mbrucculiau, mbrucculiàmuru, mbrucculiàstivu, mbrucculiàranu",OK
mbruddari,Verbo,rimondare un albero,Italiano,"mbruddu, mbruddas, mbrudda, mbruddamu, mbruddati, mbruddanu, mbruddai, mbruddasti, mbruddau, mbruddàmuru, mbruddàstivu, mbruddàranu",OK
mbrugghiari,Verbo,"1. ingannare, imbrogliare, 2. confondere, 3. avviluppare",Italiano,"mbrugghiu, mbrugghias, mbrugghia, mbrugghiamu, mbrugghiati, mbrugghianu, mbrugghiai, mbrugghiasti, mbrugghiau, mbrugghiàmuru, mbrugghiàstivu, mbrugghiàranu",OK
mbrusciunari,Verbo,impiastricciare,Italiano,"mbrusciunu, mbrusciunas, mbrusciuna, mbrusciunamu, mbrusciunati, mbrusciunanu, mbrusciunai, mbrusciunasti, mbrusciunau, mbrusciunàmuru, mbrusciunàstivu, mbrusciunàranu",OK
mbuccagghiari,Verbo,frenare,Italiano,"mbuccagghiu, mbuccagghias, mbuccagghia, mbuccagghiamu, mbuccagghiati, mbuccagghianu, mbuccagghiai, mbuccagghiasti, mbuccagghiau, mbuccagghiàmuru, mbuccagghiàstivu, mbuccagghiàranu",OK
mbudari,Verbo,"ristoppare, turare commessure",Italiano,"mbudu, mbudas, mbuda, mbudamu, mbudati, mbudanu, mbudai, mbudasti, mbudau, mbudàmuru, mbudàstivu, mbudàranu",OK
mburdiri,Verbo,bardare,Italiano,"mburdu, mburdi, mburdi, mburdimu, mburditi, mburdinu, mburdii, mburdisti, mburdìu, mburdìmuru, mburdìstivu, mburdìranu",OK
mburracciari,Verbo,rimpinzare,Italiano,"mburracciu, mburraccias, mburraccia, mburracciamu, mburracciati, mburraccianu, mburracciai, mburracciasti, mburracciau, mburracciàmuru, mburracciàstivu, mburracciàranu",OK
mburrunari,Verbo,fare la bozza,Italiano,"mburrunu, mburrunas, mburruna, mburrunamu, mburrunati, mburrunanu, mburrunai, mburrunasti, mburrunau, mburrunàmuru, mburrunàstivu, mburrunàranu",OK
mbusunari,Verbo,mettere il gambo (detto delle biade),Italiano,"mbusunu, mbusunas, mbusuna, mbusunamu, mbusunati, mbusunanu, mbusunai, mbusunasti, mbusunau, mbusunàmuru, mbusunàstivu, mbusunàranu",OK
mbutricari,Verbo,sporcare,Italiano,"mbutricu, mbutricas, mbutrica, mbutricamu, mbutricati, mbutricanu, mbutricai, mbutricasti, mbutricau, mbutricàmuru, mbutricàstivu, mbutricàranu",OK
mbuttumari,Verbo,inzuppare,Italiano,"mbuttumu, mbuttumas, mbuttuma, mbuttumamu, mbuttumati, mbuttumanu, mbuttumai, mbuttumasti, mbuttumau, mbuttumàmuru, mbuttumàstivu, mbuttumàranu",OK
mbuttunari,Verbo,lardellare la carne per arrostirla,Italiano,"mbuttunu, mbuttunas, mbuttuna, mbuttunamu, mbuttunati, mbuttunanu, mbuttunai, mbuttunasti, mbuttunau, mbuttunàmuru, mbuttunàstivu, mbuttunàranu",OK
