Palabra,Categoria,Traduccion,Idioma,Conjugaciones,Estado
stòmmicu,Pronombre,estómago,Español,,OK
suffissu,Pronombre,sufijo,Español,,OK
suli,Pronombre,sol,Español,,OK
surci,Pronombre,ratón,Español,,OK
surciu,Pronombre,ratón,Español,,OK
surgi,Pronombre,ratón,Español,,OK
surgiu,Pronombre,ratón,Español,,OK
suzzura,Pronombre,aire,Español,,OK
sàlici,Pronombre,sauce,Español,,OK
sè,Pronombre,sí,Español,,OK
sèntiri la maniata,Pronombre,"fiutare la traccia della selvaggina (lepre), o d'altri animali",Italiano,,OK
sèttimu,Pronombre,séptimo,Español,,OK
sèttumu,Pronombre,séptimo,Español,,OK
sì,Pronombre,sí,Español,,OK
sìdici,Pronombre,dieciséis,Español,,OK
sìntumu,Pronombre,síntoma,Español,,OK
sìrici,Pronombre,dieciséis,Español,,OK
sùlici,Pronombre,ratón,Español,,OK
sùrici,Pronombre,ratón,Español,,OK
t'andicchia,Pronombre,un poco,Español,,OK
t'anticchia,Pronombre,un poco,Español,,OK
tambasiati,Pronombre,acción de gandulear (perdida de tiempo),Español,,OK
tambureddu,Pronombre,tamborito,Español,,OK
tammureddu,Pronombre,tamborito,Español,,OK
tampasiati,Pronombre,acción de gandulear (perdida de tiempo),Español,,OK
tana,Pronombre,"guarida, cubil",Español,,OK
tandicchia,Pronombre,un poco,Español,,OK
tanticchia,Pronombre,un poco,Español,,OK
tantu maggis,Pronombre,tanto più,Italiano,,OK
tappu,Pronombre,"tapón, tapa, corcho",Español,,OK
tarmu,Pronombre,"catafalco, letto da morto, palco, impalcatura",Italiano,,OK
taruni,Pronombre,ghiandaia,Italiano,,OK
teccà,Pronombre,toma,Español,,OK
tema,Pronombre,tema,Español,,OK
tempa,Pronombre,tiempos,Español,,OK
tempi,Pronombre,tiempos,Español,,OK
tempu,Pronombre,"1. tiempo, 2. tiempo (condiciones meteorológicas)",Español,,OK
terra,Pronombre,tierra,Español,,OK
terzu,Pronombre,tercero,Español,,OK
testa,Pronombre,cabeza,Español,,OK
tezzu,Pronombre,tercero,Español,,OK
tiempu,Pronombre,"1. tiempo, 2. tiempo (condiciones meteorológicas)",Español,,OK
tierra,Pronombre,tierra,Español,,OK
tigna,Pronombre,tiña (enfermedad: fermatofitosis),Español,,OK
timpa,Pronombre,"saliente, cornisa",Español,,OK
timpulata,Pronombre,"bofetada, golpe",Español,,OK
timpuluni,Pronombre,golpe con el dorso de la mano,Español,,OK
timpurali,Pronombre,"tormenta, tempestad",Español,,OK
tina,Pronombre,tina / cuba para el vino,Español,,OK
tinu,Pronombre,tina,Español,,OK
tirrenu,Pronombre,terreno,Español,,OK
tisoru,Pronombre,tesoro,Español,,OK
tistetta,Pronombre,"1. mattone di tufo, 2. cantone (parlandosi di muro).",Italiano,,OK
tortu e minortu,Pronombre,"sbilenco, malfatto",Italiano,,OK
tra,Pronombre,entre,Español,,OK
trappitu,Pronombre,prensa,Español,,OK
trenta,Pronombre,treinta,Español,,OK
trentacincu,Pronombre,treinta y cinco,Español,,OK
trentatrì,Pronombre,treinta y tres,Español,,OK
tri,Pronombre,tres,Español,,OK
triccentu,Pronombre,trescientos,Español,,OK
triccuopa,Pronombre,albaricoque,Español,,OK
tridicèsimu,Pronombre,"decimotercio, decimotercero, trezavo",Español,,OK
trimmila,Pronombre,tres mil,Español,,OK
trintèsimu,Pronombre,"trigésimo, treintavo",Español,,OK
trisoru,Pronombre,tesoro,Español,,OK
trita,Pronombre,tercera muda del gusano de seda,Español,,OK
triti,Pronombre,tercera muda del gusano de seda,Español,,OK
tràppula,Pronombre,trampa,Español,,OK
trìdici,Pronombre,trece,Español,,OK
trìrici,Pronombre,trece,Español,,OK
tu,Pronombre,tú,Español,,OK
tuareg,Pronombre,idioma tuareg,Español,,OK
tudiscu àutu anticu,Pronombre,antiguo alto-alemán,Español,,OK
tudiscu àutu mediu,Pronombre,alto-alemán medio,Español,,OK
tumpulata,Pronombre,"bofetada, golpe",Español,,OK
tumpuluni,Pronombre,golpe con el dorso de la mano,Español,,OK
tuni,Pronombre,tú,Español,,OK
tuppulata,Pronombre,"bofetada, golpe",Español,,OK
tuppuluni,Pronombre,golpe con el dorso de la mano,Español,,OK
turrenu,Pronombre,terreno,Español,,OK
tussi canina,Pronombre,"tos ferina (pertusis, pertussis)",Español,,OK
tutti dui,Pronombre,"ambos, ambas",Español,,OK
tuvagghiuni,Pronombre,mantel (puesto en ocasión especial),Español,,OK
tàlamu,Pronombre,"catafalco, letto da morto, palco, impalcatura",Italiano,,OK
tèmpira,Pronombre,tiempos,Español,,OK
tèmpura,Pronombre,tiempos,Español,,OK
uarglanu,Pronombre,idioma tagargrent,Español,,OK
ucca,Pronombre,boca,Español,,OK
uccasioni,Pronombre,"ocasión, oportunidad",Español,,OK
ucchi,Pronombre,bocas,Español,,OK
uccirìa,Pronombre,carnicería,Español,,OK
uerra,Pronombre,guerra,Español,,OK
ugghia,Pronombre,aguja (herramienta),Español,,OK
ula,Pronombre,garganta,Español,,OK
ulannisi mediu,Pronombre,holandés medio,Español,,OK
uliva,Pronombre,"oliva, aceituna",Español,,OK
ulivitu,Pronombre,olivar,Español,,OK
unna,Pronombre,"dónde, donde",Español,,OK
unni,Pronombre,"dónde, donde",Español,,OK
unnicèsimu,Pronombre,"undécimo, onceno, onzavo",Español,,OK
unu,Pronombre,uno,Español,,OK
uoggi,Pronombre,hoy,Español,,OK
uovu,Pronombre,huevo,Español,,OK
ura,Pronombre,hora,Español,,OK
urbittinu,Pronombre,lución (Anguis fragilis),Español,,OK
urvittinu,Pronombre,lución (Anguis fragilis),Español,,OK
urìggina,Pronombre,origen,Español,,OK
urìggini,Pronombre,origen,Español,,OK
urìgini,Pronombre,origen,Español,,OK
uttanta,Pronombre,ochenta,Español,,OK
uttantèsimu,Pronombre,octogésimo,Español,,OK
uttavu,Pronombre,octavo,Español,,OK
utti,Pronombre,"tonel, barril / toneles, barriles",Español,,OK
vacanza,Pronombre,vacación,Español,,OK
vacanzia,Pronombre,vacación,Español,,OK
vacca,Pronombre,vaca,Español,,OK
vacili,Pronombre,"bacile, bacinella",Italiano,,OK
vaetra,Pronombre,"gaviota, gavia",Español,,OK
vagnu,Pronombre,baño,Español,,OK
vaia,Pronombre,"¡vamos!, ¡vaya!, ¡anda!",Español,,OK
vaiana,Pronombre,cáscara,Español,,OK
vaja,Pronombre,"¡vamos!, ¡vaya!, ¡anda!",Español,,OK
vajana,Pronombre,cáscara,Español,,OK
valata,Pronombre,"baldosa, losa",Español,,OK
valluni,Pronombre,valón / idioma valón,Español,,OK
vancu,Pronombre,"banco, bancada",Español,,OK
vanedda,Pronombre,"stradina di campagna, vicolo / fessura",Italiano,,OK
vantali,Pronombre,delantal,Español,,OK
vapurata,Pronombre,"ráfaga de viento, soplo de viento fuerte, golpe de viento",Español,,OK
varba,Pronombre,barba,Español,,OK
varbarottu,Pronombre,"barbilla, mentón",Español,,OK
varbi,Pronombre,barbas,Español,,OK
varca,Pronombre,barquito,Español,,OK
varcocu,Pronombre,albaricoque,Español,,OK
varianti,Pronombre,variante,Español,,OK
varianti dialittali,Pronombre,variante dialectal,Español,,OK
varrili,Pronombre,"tonel, barril",Español,,OK
varva,Pronombre,barba,Español,,OK
varvarottu,Pronombre,"barbilla, mentón",Español,,OK
varvi,Pronombre,barbas,Español,,OK
vasceddu,Pronombre,colmena,Español,,OK
vasciu sàssuni,Pronombre,bajo sajón,Español,,OK
vassa,Pronombre,"usted (a los ancianos, a los pescadores, ecc.)",Español,,OK
vasuni,Pronombre,besón,Español,,OK
vavaluci,Pronombre,caracol,Español,,OK
vavaluciu,Pronombre,caracol,Español,,OK
ventu,Pronombre,viento,Español,,OK
vermi,Pronombre,gusano,Español,,OK
vermu,Pronombre,gusano,Español,,OK
verra,Pronombre,guerra,Español,,OK
vespa,Pronombre,avispa,Español,,OK
viaggiu,Pronombre,viaje,Español,,OK
vicinanti,Pronombre,vecino,Español,,OK
vientu,Pronombre,viento,Español,,OK
vina,Pronombre,vena,Español,,OK
vini,Pronombre,vinos / venas,Español,,OK
vinnitta,Pronombre,venganza,Español,,OK
vinti,Pronombre,veinte,Español,,OK
vintèsimu,Pronombre,vigésimo,Español,,OK
vinu,Pronombre,vino,Español,,OK
violinu,Pronombre,violín,Español,,OK
vircocu,Pronombre,albaricoque,Español,,OK
vircuocu,Pronombre,albaricoque,Español,,OK
viritati,Pronombre,verdad,Español,,OK
virità,Pronombre,verdad,Español,,OK
virtati,Pronombre,verdad,Español,,OK
virtà,Pronombre,verdad,Español,,OK
vita,Pronombre,vida,Español,,OK
vitudda,Pronombre,abedul,Español,,OK
viulinu,Pronombre,violín,Español,,OK
viziu,Pronombre,vicio,Español,,OK
vizziu,Pronombre,vicio,Español,,OK
voscu,Pronombre,bosque,Español,,OK
vossìa,Pronombre,usted,Español,,OK
vozza,Pronombre,"vescica che hanno i polli sotto il collo, dove si ferma il cibo inghiottito, gozzo",Italiano,,OK
vricu,Pronombre,beccuccio,Italiano,,OK
vruca,Pronombre,tamarisco (Tamarix gallica),Español,,OK
vucca,Pronombre,boca,Español,,OK
vucchi,Pronombre,bocas,Español,,OK
vuccirìa,Pronombre,carnicería,Español,,OK
vuccuni,Pronombre,bocado,Español,,OK
vugghia,Pronombre,aguja (herramienta),Español,,OK
vulcani,Pronombre,volcanes,Español,,OK
vulcanu,Pronombre,volcán,Español,,OK
vuluntati,Pronombre,voluntad,Español,,OK
vuluntà,Pronombre,voluntad,Español,,OK
vurcani,Pronombre,volcanes,Español,,OK
vurcanu,Pronombre,volcán,Español,,OK
vusa,Pronombre,sterco di bue,Italiano,,OK
vusata,Pronombre,sterco di bue,Italiano,,OK
vusciularu,Pronombre,papada,Español,,OK
vutti,Pronombre,"tonel, barril / toneles, barriles",Español,,OK
vèrtuli,Pronombre,alforjas,Español,,OK
vèttuli,Pronombre,alforjas,Español,,OK
zabbarra,Pronombre,agave,Español,,OK
zabbina,Pronombre,ricotta con el suero,Español,,OK
zaccagnu,Pronombre,cuchillo,Español,,OK
zenaga,Pronombre,idioma zenaga,Español,,OK
zeta,Pronombre,"zeda, zeta",Español,,OK
zi,Pronombre,tío,Español,,OK
ziinu,Pronombre,fanello,Italiano,,OK
zita,Pronombre,novia,Español,,OK
zitu,Pronombre,novio,Español,,OK
ziu,Pronombre,tío,Español,,OK
zu,Pronombre,tío,Español,,OK
zàgara,Pronombre,azahar,Español,,OK
zùcchiru,Pronombre,azúcar,Español,,OK
zùccuru,Pronombre,azúcar,Español,,OK
àbbisi,Pronombre,lápiz,Español,,OK
àbbiti,Pronombre,ropas,Español,,OK
àbiti,Pronombre,ropas,Español,,OK
àciru,Pronombre,arce,Español,,OK
àgghiaru,Pronombre,arce,Español,,OK
àibba,Pronombre,"gaviota, gavia",Español,,OK
àipa,Pronombre,"gaviota, gavia",Español,,OK
àiula,Pronombre,raspallón (Diplodus annularis),Español,,OK
àjula,Pronombre,raspallón (Diplodus annularis),Español,,OK
àlgibbra,Pronombre,álgebra,Español,,OK
àlgibra,Pronombre,álgebra,Español,,OK
ànima,Pronombre,alma,Español,,OK
àrabbu,Pronombre,árabe / idioma árabe,Español,,OK
àrbilu,Pronombre,árbol,Español,,OK
àrbiru,Pronombre,árbol,Español,,OK
àrbula,Pronombre,il cerchio di legno attorno al vaglio,Italiano,,OK
àrbulu,Pronombre,árbol,Español,,OK
àrburu,Pronombre,árbol,Español,,OK
àrvulu,Pronombre,árbol,Español,,OK
àrvuru,Pronombre,árbol,Español,,OK
àrzanu,Pronombre,abeto,Español,,OK
àsina,Pronombre,"asna, burra",Español,,OK
àuru,Pronombre,oro,Español,,OK
â,Pronombre,a la,Español,,OK
â sanfasò,Pronombre,"descuidadamente, negligentemente, con descuido",Español,,OK
çiamma,Pronombre,"flama, llama",Español,,OK
çiascu,Pronombre,"""fiasco"" (garrafa)",Español,,OK
çiatu,Pronombre,"aliento, respiración",Español,,OK
çisca,Pronombre,"recipiente per il latte, contenitore ligneo in cui si munge",Italiano,,OK
çiumi,Pronombre,río,Español,,OK
çiuri,Pronombre,flor / flores,Español,,OK
èbbica,Pronombre,época,Español,,OK
èbbuca,Pronombre,época,Español,,OK
èddara,Pronombre,hiedra,Español,,OK
èddira,Pronombre,hiedra,Español,,OK
èdira,Pronombre,hiedra,Español,,OK
èpuca,Pronombre,época,Español,,OK
èriva,Pronombre,"hierba, yerba",Español,,OK
èrmitu,Pronombre,puñado de espigas (ramo de espigas),Español,,OK
èssiri calà calà,Pronombre,"1. essere appetibile, 2. essere fiacco, sentirsi fiacco",Italiano,,OK
ètira,Pronombre,hiedra,Español,,OK
ê,Pronombre,a los / a las,Español,,OK
ìditu,Pronombre,dedo,Español,,OK
ìlici,Pronombre,encina,Español,,OK
ìritu,Pronombre,dedo,Español,,OK
òminu,Pronombre,hombre,Español,,OK
òmunu,Pronombre,hombre,Español,,OK
ô,Pronombre,al,Español,,OK
ùnnici,Pronombre,once,Español,,OK
